purchase_id,customer_id,purchase_date,product_category,payment_method,purchase_amount,items_quantity,discount_applied,discount_amount
1643,966,2024-09-20,Beauty,Gift Card,286.78,4,False,0.0
1644,793,2024-10-06,Electronics,Gift Card,138.6,8,True,41.27
1645,427,2024-08-12,Beauty,PayPal,117.73,1,False,0.0
1646,901,2024-09-20,Books,Credit Card,185.88,10,True,29.73
1647,489,2024-11-18,Sports,Debit Card,305.02,4,True,13.1
1648,625,2024-10-14,Sports,Debit Card,170.43,3,True,24.52
1649,352,2024-10-14,Books,Debit Card,347.35,1,True,12.48
1650,117,2024-09-16,Home & Garden,Credit Card,471.09,5,False,0.0
1651,283,2024-07-10,Clothing,Credit Card,290.36,1,False,0.0
1652,446,2024-07-25,Clothing,PayPal,52.35,9,True,39.44
1653,199,2024-06-17,Electronics,Debit Card,48.86,7,True,7.4
1654,130,2024-10-20,Beauty,Credit Card,103.06,7,False,0.0
1655,424,2024-08-19,Sports,Credit Card,225.23,7,True,27.64
1656,710,2024-10-09,Books,Debit Card,496.38,6,True,32.83
1657,342,2024-11-05,Electronics,Debit Card,103.35,5,False,0.0
1658,162,2024-07-12,Sports,PayPal,223.41,1,False,0.0
1659,77,2024-10-27,Home & Garden,Gift Card,345.86,1,False,0.0
1660,977,2024-10-24,Books,Debit Card,266.1,8,False,0.0
1661,224,2024-11-13,Sports,PayPal,483.61,5,False,0.0
1662,125,2024-09-09,Books,Credit Card,485.93,5,False,0.0
1663,209,2024-10-31,Clothing,PayPal,497.95,10,True,20.47
1664,754,2024-07-13,Home & Garden,Gift Card,444.93,8,True,44.25
1665,482,2024-07-28,Clothing,Debit Card,221.83,2,True,21.73
1666,978,2024-08-19,Beauty,Gift Card,56.71,2,False,0.0
1667,913,2024-08-31,Electronics,Gift Card,398.38,4,True,17.69
1668,89,2024-09-22,Home & Garden,Debit Card,258.69,9,True,46.77
1669,549,2024-09-23,Clothing,Debit Card,303.35,5,True,0.33
1670,583,2024-09-26,Clothing,Gift Card,449.62,10,True,12.86
1671,752,2024-07-17,Electronics,Credit Card,88.27,9,True,4.89
1672,971,2024-06-27,Electronics,PayPal,292.29,6,True,30.77
1673,775,2024-09-15,Electronics,PayPal,168.53,6,True,41.69
1674,621,2024-11-24,Home & Garden,Gift Card,111.04,7,False,0.0
1675,367,2024-07-05,Home & Garden,PayPal,409.02,7,False,0.0
1676,601,2024-09-08,Home & Garden,Credit Card,140.33,6,True,47.86
1677,762,2024-11-23,Beauty,Debit Card,178.7,2,False,0.0
1678,303,2024-09-17,Electronics,PayPal,240.29,9,True,33.19
1679,278,2024-06-23,Clothing,Gift Card,377.48,10,False,0.0
1680,473,2024-11-20,Books,Debit Card,131.34,2,True,45.77
1681,863,2024-07-13,Books,Debit Card,48.29,8,True,36.37
1682,41,2024-08-04,Clothing,PayPal,412.52,9,True,46.51
1683,43,2024-12-05,Electronics,Credit Card,72.82,3,False,0.0
1684,402,2024-07-16,Books,Gift Card,408.81,6,True,30.14
1685,797,2024-06-28,Clothing,Credit Card,404.15,7,False,0.0
1686,307,2024-07-25,Clothing,PayPal,127.6,2,True,42.51
1687,372,2024-10-20,Home & Garden,Debit Card,212.48,8,True,26.75
1688,911,2024-06-27,Home & Garden,Gift Card,479.93,10,False,0.0
1689,542,2024-08-08,Electronics,Gift Card,333.89,3,False,0.0
1690,479,2024-09-12,Books,Debit Card,359.81,5,False,0.0
1691,962,2024-08-18,Books,Credit Card,175.05,6,True,36.75
1692,952,2024-10-10,Books,Debit Card,312.45,4,True,26.3
1693,835,2024-09-05,Home & Garden,Credit Card,444.51,2,False,0.0
1694,180,2024-07-09,Electronics,Gift Card,374.54,9,True,4.16
1695,401,2024-09-28,Books,Gift Card,203.95,10,True,42.64
1696,442,2024-10-21,Sports,Gift Card,27.45,1,True,48.42
1697,947,2024-06-19,Clothing,Debit Card,153.89,3,False,0.0
1698,843,2024-07-23,Electronics,Gift Card,294.9,3,True,15.4
1699,91,2024-12-08,Sports,PayPal,361.24,1,True,11.76
1700,464,2024-11-03,Electronics,Credit Card,80.34,2,True,36.76
1701,732,2024-12-11,Sports,PayPal,124.86,6,False,0.0
1702,295,2024-07-30,Books,Gift Card,362.67,2,True,38.76
1703,768,2024-11-21,Clothing,PayPal,252.86,10,False,0.0
1704,441,2024-11-27,Electronics,Credit Card,441.13,4,False,0.0
1705,386,2024-10-19,Sports,Gift Card,478.66,7,False,0.0
1706,851,2024-11-19,Home & Garden,Credit Card,185.04,8,True,14.12
1707,930,2024-07-20,Books,Credit Card,312.4,3,True,44.93
1708,59,2024-12-06,Books,Credit Card,227.05,8,True,14.75
1709,784,2024-08-31,Sports,Debit Card,36.86,8,False,0.0
1710,7,2024-09-16,Clothing,Credit Card,461.15,3,True,17.57
1711,309,2024-08-16,Sports,Credit Card,191.35,9,True,48.96
1712,150,2024-07-21,Electronics,Gift Card,47.59,8,False,0.0
1713,826,2024-07-23,Electronics,PayPal,413.88,5,True,25.12
1714,58,2024-07-17,Electronics,Credit Card,317.14,9,False,0.0
1715,736,2024-10-09,Beauty,Debit Card,356.32,8,False,0.0
1716,590,2024-12-08,Beauty,Credit Card,73.69,2,True,48.65
1717,316,2024-10-23,Home & Garden,Gift Card,104.46,1,True,9.78
1718,275,2024-07-18,Books,PayPal,278.95,1,False,0.0
1719,671,2024-09-15,Books,PayPal,187.07,6,False,0.0
1720,260,2024-07-23,Sports,Credit Card,236.93,6,True,13.47
1721,361,2024-07-13,Sports,Gift Card,177.43,6,True,15.47
1722,192,2024-08-20,Home & Garden,Gift Card,373.28,10,True,35.39
1723,802,2024-10-13,Sports,Credit Card,232.59,4,False,0.0
1724,253,2024-10-28,Beauty,Credit Card,165.99,1,True,32.82
1725,203,2024-08-20,Beauty,Credit Card,223.75,6,False,0.0
1726,834,2024-10-03,Books,Credit Card,242.66,1,False,0.0
1727,86,2024-11-24,Books,PayPal,134.4,2,True,43.64
1728,131,2024-11-11,Books,PayPal,378.04,6,False,0.0
1729,130,2024-08-30,Sports,PayPal,304.06,7,False,0.0
1730,147,2024-09-04,Clothing,Credit Card,286.18,9,False,0.0
1731,646,2024-08-09,Books,Gift Card,256.89,8,True,31.6
1732,556,2024-09-29,Books,Credit Card,245.19,6,False,0.0
1733,888,2024-06-21,Sports,Credit Card,435.06,8,False,0.0
1734,787,2024-09-19,Electronics,Debit Card,336.51,2,True,13.88
1735,969,2024-09-02,Sports,Debit Card,391.03,2,False,0.0
1736,308,2024-07-09,Clothing,PayPal,365.51,5,True,26.23
1737,803,2024-10-12,Beauty,PayPal,332.24,7,False,0.0
1738,395,2024-11-12,Home & Garden,Credit Card,146.68,3,False,0.0
1739,397,2024-10-20,Clothing,Debit Card,181.52,10,False,0.0
1740,361,2024-06-21,Beauty,Gift Card,214.83,10,False,0.0
1741,621,2024-11-29,Books,PayPal,136.6,8,True,49.11
1742,51,2024-09-24,Beauty,Credit Card,260.59,5,True,5.88
1743,914,2024-07-20,Clothing,Gift Card,177.6,3,False,0.0
1744,370,2024-09-08,Home & Garden,Credit Card,495.34,1,True,5.52
1745,219,2024-12-09,Home & Garden,Gift Card,297.58,6,False,0.0
1746,606,2024-12-10,Home & Garden,Gift Card,477.9,2,True,48.8
1747,131,2024-08-09,Beauty,Gift Card,181.98,8,False,0.0
1748,134,2024-11-26,Sports,Gift Card,155.53,5,False,0.0
1749,902,2024-11-08,Home & Garden,Credit Card,240.82,5,False,0.0
1750,60,2024-09-13,Beauty,Credit Card,129.75,1,True,43.31
1751,458,2024-08-11,Home & Garden,Gift Card,479.07,6,True,4.9
1752,395,2024-08-05,Sports,PayPal,119.44,2,False,0.0
1753,313,2024-11-04,Sports,PayPal,147.21,10,True,36.79
1754,359,2024-06-27,Books,Credit Card,415.74,9,False,0.0
1755,400,2024-10-08,Clothing,Debit Card,479.17,1,True,2.08
1756,338,2024-12-08,Books,Debit Card,475.56,5,False,0.0
1757,112,2024-07-07,Home & Garden,Gift Card,348.26,6,True,49.88
1758,151,2024-08-31,Sports,PayPal,115.81,10,True,5.96
1759,705,2024-07-03,Home & Garden,Credit Card,431.15,9,False,0.0
1760,347,2024-10-13,Home & Garden,PayPal,48.12,9,True,0.71
1761,190,2024-11-15,Clothing,Credit Card,319.01,4,False,0.0
1762,35,2024-12-06,Books,PayPal,422.11,7,False,0.0
1763,933,2024-06-20,Electronics,Credit Card,88.8,10,False,0.0
1764,816,2024-11-24,Books,Credit Card,436.95,10,True,3.75
1765,257,2024-07-14,Home & Garden,Debit Card,407.87,2,False,0.0
1766,402,2024-11-30,Clothing,Debit Card,356.47,6,True,41.29
1767,36,2024-07-11,Beauty,Debit Card,181.28,7,True,2.84
1768,993,2024-10-23,Beauty,PayPal,162.61,8,False,0.0
1769,338,2024-07-22,Books,PayPal,71.35,6,False,0.0
1770,77,2024-09-18,Sports,PayPal,27.22,2,True,42.94
1771,670,2024-07-24,Clothing,Credit Card,95.09,6,False,0.0
1772,45,2024-10-03,Electronics,Credit Card,332.92,9,True,39.39
1773,797,2024-09-30,Electronics,Credit Card,347.52,8,True,0.78
1774,104,2024-10-31,Beauty,Credit Card,388.13,2,False,0.0
1775,398,2024-09-09,Electronics,Debit Card,490.91,1,True,40.14
1776,550,2024-11-12,Clothing,Gift Card,448.52,5,False,0.0
1777,235,2024-12-02,Books,Gift Card,454.68,6,True,5.83
1778,187,2024-11-13,Home & Garden,Debit Card,324.61,1,True,16.57
1779,632,2024-10-27,Books,Credit Card,451.2,4,False,0.0
1780,502,2024-09-27,Beauty,Gift Card,292.25,7,False,0.0
1781,876,2024-10-11,Clothing,Debit Card,249.95,9,True,15.96
1782,114,2024-12-02,Books,Debit Card,33.44,2,False,0.0
1783,268,2024-08-19,Electronics,Credit Card,440.16,2,False,0.0
1784,439,2024-09-29,Sports,Debit Card,25.21,6,True,11.59
1785,577,2024-10-17,Home & Garden,Credit Card,326.56,2,False,0.0
1786,632,2024-08-24,Books,Debit Card,132.93,5,False,0.0
1787,156,2024-09-23,Sports,PayPal,256.37,9,False,0.0
1788,269,2024-12-07,Electronics,Credit Card,174.59,7,False,0.0
1789,502,2024-11-26,Beauty,PayPal,232.53,4,False,0.0
1790,740,2024-10-06,Clothing,PayPal,305.9,1,False,0.0
1791,971,2024-08-18,Books,Debit Card,197.27,4,False,0.0
1792,549,2024-11-17,Clothing,Gift Card,153.9,10,False,0.0
1793,158,2024-09-23,Sports,Debit Card,213.0,10,False,0.0
1794,59,2024-09-24,Sports,Credit Card,494.54,8,True,8.22
1795,567,2024-06-21,Beauty,Credit Card,78.1,3,True,45.01
1796,648,2024-09-14,Electronics,Credit Card,146.58,10,True,12.67
1797,853,2024-09-15,Beauty,Gift Card,428.79,9,True,16.82
1798,164,2024-09-17,Books,PayPal,467.05,6,False,0.0
1799,780,2024-12-07,Clothing,Debit Card,18.12,3,False,0.0
1800,127,2024-08-05,Sports,Credit Card,168.71,8,True,32.86
1801,308,2024-11-18,Clothing,PayPal,122.4,2,False,0.0
1802,299,2024-09-21,Home & Garden,Debit Card,387.62,1,True,14.84
1803,418,2024-11-06,Home & Garden,Debit Card,53.88,5,True,12.5
1804,660,2024-08-02,Sports,Credit Card,244.01,4,False,0.0
1805,119,2024-09-16,Books,Debit Card,337.05,6,True,40.09
1806,186,2024-11-26,Beauty,Debit Card,355.27,4,True,7.92
1807,160,2024-09-19,Beauty,Debit Card,86.2,10,False,0.0
1808,129,2024-08-19,Home & Garden,PayPal,31.75,7,False,0.0
1809,878,2024-11-29,Books,Debit Card,199.68,4,True,42.25
1810,310,2024-09-02,Books,Debit Card,320.03,10,False,0.0
1811,103,2024-11-30,Clothing,Gift Card,413.44,6,False,0.0
1812,346,2024-11-21,Home & Garden,Gift Card,303.21,4,False,0.0
1813,218,2024-09-09,Home & Garden,Debit Card,333.66,1,True,36.12
1814,239,2024-06-30,Books,PayPal,245.71,9,False,0.0
1815,325,2024-09-12,Beauty,Debit Card,289.43,8,True,45.53
1816,770,2024-10-29,Home & Garden,Credit Card,158.43,8,False,0.0
1817,375,2024-08-28,Home & Garden,Credit Card,373.64,10,True,22.9
1818,904,2024-10-03,Home & Garden,PayPal,215.95,7,False,0.0
1819,285,2024-11-06,Electronics,Credit Card,417.18,2,False,0.0
1820,94,2024-11-13,Books,Credit Card,52.18,1,False,0.0
1821,201,2024-07-30,Home & Garden,Debit Card,284.43,3,False,0.0
1822,182,2024-09-28,Beauty,Debit Card,124.92,10,False,0.0
1823,729,2024-07-13,Home & Garden,Debit Card,52.34,1,True,41.75
1824,484,2024-07-09,Clothing,Gift Card,452.12,9,True,24.61
1825,313,2024-08-10,Sports,Credit Card,450.98,2,True,16.28
1826,591,2024-06-27,Books,PayPal,178.59,10,False,0.0
1827,41,2024-10-20,Beauty,Gift Card,154.32,10,False,0.0
1828,422,2024-07-07,Clothing,PayPal,456.12,6,True,7.96
1829,107,2024-06-17,Home & Garden,Debit Card,354.19,5,False,0.0
1830,646,2024-07-28,Beauty,Debit Card,238.14,5,True,12.85
1831,786,2024-10-11,Electronics,Credit Card,330.14,7,False,0.0
1832,994,2024-07-02,Sports,Credit Card,210.4,2,False,0.0
1833,432,2024-10-19,Home & Garden,Debit Card,64.07,10,False,0.0
1834,108,2024-09-22,Clothing,Gift Card,149.03,3,False,0.0
1835,339,2024-08-19,Sports,Debit Card,483.09,6,False,0.0
1836,547,2024-11-21,Sports,PayPal,161.4,1,True,40.63
1837,601,2024-08-17,Books,Debit Card,146.01,3,False,0.0
1838,308,2024-12-10,Clothing,Gift Card,156.04,10,False,0.0
1839,810,2024-08-14,Clothing,Debit Card,238.06,6,False,0.0
1840,248,2024-07-29,Electronics,Gift Card,193.66,8,True,25.08
1841,539,2024-11-25,Books,Gift Card,156.09,6,True,44.22
1842,620,2024-08-10,Beauty,Debit Card,40.4,2,True,39.31
1843,517,2024-11-01,Books,Gift Card,121.32,2,True,17.43
1844,697,2024-11-23,Clothing,PayPal,482.04,9,False,0.0
1845,138,2024-08-27,Beauty,Credit Card,470.13,3,True,16.71
1846,256,2024-10-28,Books,Credit Card,255.84,2,False,0.0
1847,717,2024-09-12,Electronics,Credit Card,92.46,2,False,0.0
1848,818,2024-07-24,Sports,Debit Card,408.44,5,True,16.21
1849,814,2024-06-24,Sports,Gift Card,299.7,2,False,0.0
1850,914,2024-10-18,Sports,PayPal,386.12,7,False,0.0
1851,150,2024-11-20,Electronics,Gift Card,460.3,6,True,8.21
1852,905,2024-10-06,Clothing,PayPal,123.73,5,True,26.43
1853,420,2024-07-26,Beauty,Gift Card,165.82,7,True,2.93
1854,816,2024-10-03,Beauty,PayPal,198.62,7,True,33.55
1855,707,2024-11-24,Clothing,Credit Card,346.48,1,True,19.23
1856,310,2024-11-07,Electronics,Credit Card,371.37,5,True,40.05
1857,860,2024-07-26,Books,Gift Card,12.9,9,True,31.4
1858,680,2024-07-10,Electronics,Gift Card,364.97,4,False,0.0
1859,923,2024-06-22,Clothing,Gift Card,113.21,5,False,0.0
1860,318,2024-10-26,Clothing,Debit Card,147.04,4,False,0.0
1861,566,2024-07-30,Home & Garden,Gift Card,271.0,7,True,33.55
1862,508,2024-08-20,Electronics,Gift Card,125.96,7,False,0.0
1863,267,2024-08-24,Clothing,Debit Card,100.09,6,False,0.0
1864,121,2024-09-11,Clothing,PayPal,75.94,3,False,0.0
1865,18,2024-07-15,Electronics,Gift Card,28.97,2,True,48.92
1866,772,2024-09-01,Books,Gift Card,59.42,4,True,22.29
1867,78,2024-11-07,Beauty,Gift Card,203.85,10,True,31.08
1868,644,2024-12-01,Clothing,Gift Card,277.44,3,False,0.0
1869,986,2024-07-07,Home & Garden,Credit Card,38.78,9,False,0.0
1870,482,2024-07-18,Sports,Debit Card,203.64,7,True,10.24
1871,98,2024-09-10,Sports,Debit Card,455.71,5,False,0.0
1872,826,2024-11-08,Electronics,PayPal,235.79,9,True,31.14
1873,546,2024-08-30,Sports,Debit Card,125.23,10,True,37.93
1874,423,2024-07-10,Clothing,Gift Card,228.05,6,False,0.0
1875,951,2024-11-16,Electronics,Gift Card,197.1,7,True,38.77
1876,953,2024-08-06,Books,Gift Card,253.01,2,True,49.66
1877,190,2024-12-10,Electronics,Debit Card,419.16,6,True,5.78
1878,990,2024-10-16,Sports,Debit Card,343.52,9,True,35.88
1879,908,2024-08-16,Clothing,Credit Card,254.71,4,True,28.53
1880,117,2024-07-05,Beauty,PayPal,405.81,2,False,0.0
1881,860,2024-08-18,Beauty,Gift Card,174.3,4,True,37.98
1882,803,2024-06-28,Clothing,PayPal,394.05,2,True,1.8
1883,750,2024-11-24,Beauty,Debit Card,249.52,6,True,11.25
1884,678,2024-11-19,Electronics,PayPal,315.87,8,False,0.0
1885,818,2024-07-23,Books,PayPal,498.45,2,True,11.49
1886,915,2024-06-23,Electronics,PayPal,183.43,3,False,0.0
1887,817,2024-08-24,Clothing,Debit Card,278.49,7,False,0.0
1888,407,2024-11-30,Clothing,Gift Card,191.3,7,False,0.0
1889,42,2024-09-15,Clothing,Gift Card,397.07,4,True,20.99
1890,111,2024-08-31,Books,Credit Card,115.14,4,False,0.0
1891,177,2024-07-20,Home & Garden,Credit Card,461.17,4,True,12.66
1892,22,2024-06-23,Home & Garden,Gift Card,450.72,6,True,39.22
1893,595,2024-09-29,Beauty,Debit Card,137.1,9,True,45.48
1894,149,2024-06-15,Beauty,Credit Card,94.42,1,True,13.86
1895,855,2024-09-19,Books,Gift Card,329.19,2,True,41.06
1896,886,2024-08-03,Electronics,Credit Card,277.32,10,False,0.0
1897,69,2024-10-10,Clothing,PayPal,464.09,2,True,40.01
1898,869,2024-06-17,Electronics,PayPal,290.47,3,True,47.81
1899,196,2024-08-27,Sports,Debit Card,426.54,1,False,0.0
1900,641,2024-12-01,Home & Garden,Gift Card,125.63,2,True,17.37
1901,245,2024-09-08,Beauty,PayPal,364.95,3,True,35.87
1902,103,2024-08-18,Home & Garden,Credit Card,445.15,1,True,11.44
1903,584,2024-09-08,Clothing,Debit Card,126.6,6,True,35.74
1904,591,2024-10-17,Beauty,PayPal,95.46,10,False,0.0
1905,282,2024-11-10,Sports,PayPal,191.74,6,True,28.39
1906,279,2024-09-14,Beauty,Credit Card,409.36,6,True,25.18
1907,644,2024-06-30,Clothing,Credit Card,425.03,3,True,2.61
1908,575,2024-07-27,Books,Credit Card,303.3,6,True,32.44
1909,840,2024-10-06,Home & Garden,PayPal,160.71,3,False,0.0
1910,725,2024-07-03,Clothing,Credit Card,200.65,10,False,0.0
1911,897,2024-08-05,Clothing,Gift Card,350.69,1,True,38.62
1912,382,2024-09-12,Home & Garden,Credit Card,252.06,7,False,0.0
1913,617,2024-07-29,Clothing,Debit Card,35.35,9,False,0.0
1914,353,2024-10-26,Electronics,Gift Card,199.27,7,True,30.19
1915,375,2024-07-28,Home & Garden,PayPal,379.49,8,False,0.0
1916,166,2024-08-27,Home & Garden,PayPal,369.48,10,False,0.0
1917,304,2024-09-02,Beauty,PayPal,418.01,10,False,0.0
1918,179,2024-10-22,Electronics,Credit Card,96.21,5,False,0.0
1919,551,2024-11-21,Sports,Debit Card,75.28,1,False,0.0
1920,454,2024-08-06,Electronics,Credit Card,380.46,6,True,48.61
1921,872,2024-11-02,Clothing,Debit Card,176.12,7,False,0.0
1922,991,2024-07-24,Books,PayPal,465.26,8,False,0.0
1923,349,2024-09-29,Electronics,Gift Card,143.68,2,True,26.18
1924,475,2024-10-13,Sports,Gift Card,41.49,4,False,0.0
1925,949,2024-11-24,Beauty,Credit Card,146.56,5,True,42.53
1926,798,2024-07-09,Electronics,Credit Card,120.75,9,False,0.0
1927,369,2024-09-18,Sports,Debit Card,81.17,7,True,31.45
1928,471,2024-11-09,Beauty,Gift Card,95.08,1,True,28.98
1929,774,2024-11-22,Beauty,Debit Card,373.55,5,False,0.0
1930,475,2024-10-07,Clothing,Gift Card,97.44,8,True,10.39
1931,119,2024-09-13,Clothing,Debit Card,335.0,8,False,0.0
1932,385,2024-08-14,Clothing,Debit Card,196.38,8,True,15.53
1933,281,2024-07-14,Books,Debit Card,145.49,5,True,41.75
1934,138,2024-07-23,Books,Debit Card,78.05,5,False,0.0
1935,692,2024-11-24,Books,Credit Card,20.48,6,False,0.0
1936,749,2024-08-21,Electronics,Credit Card,365.16,4,False,0.0
1937,528,2024-06-16,Sports,Credit Card,244.55,1,True,41.43
1938,267,2024-10-20,Electronics,Gift Card,126.47,10,True,5.54
1939,221,2024-08-19,Electronics,Gift Card,302.95,4,False,0.0
1940,45,2024-12-06,Beauty,Gift Card,34.54,10,True,37.13
1941,38,2024-11-18,Clothing,PayPal,266.1,9,False,0.0
1942,916,2024-10-15,Sports,Credit Card,99.75,2,True,48.44
1943,56,2024-09-23,Electronics,Debit Card,426.55,3,True,24.03
1944,607,2024-11-01,Electronics,Debit Card,401.46,2,False,0.0
1945,664,2024-11-20,Clothing,Debit Card,260.77,4,True,27.51
1946,357,2024-10-16,Home & Garden,PayPal,265.33,4,False,0.0
1947,518,2024-11-09,Beauty,PayPal,205.01,2,False,0.0
1948,62,2024-06-24,Sports,Gift Card,202.67,8,False,0.0
1949,256,2024-12-01,Sports,Debit Card,410.0,1,True,27.07
1950,426,2024-06-19,Books,PayPal,228.84,2,False,0.0
1951,707,2024-07-27,Beauty,Credit Card,268.44,3,False,0.0
1952,418,2024-08-29,Electronics,Debit Card,195.43,3,True,46.74
1953,206,2024-08-03,Sports,PayPal,310.98,9,False,0.0
1954,764,2024-11-09,Electronics,Debit Card,394.27,6,False,0.0
1955,639,2024-09-26,Electronics,Credit Card,275.04,6,True,41.38
1956,793,2024-10-31,Clothing,PayPal,448.73,8,False,0.0
1957,379,2024-11-11,Clothing,Credit Card,179.08,2,False,0.0
1958,22,2024-10-08,Home & Garden,Gift Card,374.27,6,False,0.0
1959,268,2024-07-21,Sports,PayPal,84.65,1,False,0.0
1960,608,2024-09-27,Electronics,PayPal,263.44,4,True,7.51
1961,759,2024-09-30,Clothing,Debit Card,440.74,2,False,0.0
1962,977,2024-10-20,Electronics,Debit Card,180.37,3,False,0.0
1963,89,2024-11-30,Books,Gift Card,33.74,6,False,0.0
1964,488,2024-08-02,Sports,Debit Card,259.84,7,False,0.0
1965,28,2024-08-16,Sports,Credit Card,172.4,4,True,1.16
1966,915,2024-08-10,Sports,Gift Card,150.94,5,True,21.78
1967,195,2024-07-27,Clothing,Gift Card,251.19,10,True,24.76
1968,600,2024-08-02,Sports,Credit Card,336.86,4,False,0.0
1969,156,2024-07-30,Sports,PayPal,72.91,7,True,45.41
1970,208,2024-08-15,Books,Credit Card,454.75,8,False,0.0
1971,723,2024-08-24,Beauty,Debit Card,130.14,6,True,40.2
1972,151,2024-12-08,Sports,Credit Card,483.31,10,False,0.0
1973,161,2024-09-26,Books,Debit Card,409.64,2,True,28.69
1974,944,2024-07-09,Home & Garden,Credit Card,43.36,4,True,14.79
1975,307,2024-07-11,Home & Garden,PayPal,163.84,8,False,0.0
1976,644,2024-09-14,Electronics,Debit Card,252.69,6,True,41.05
1977,814,2024-10-04,Books,PayPal,350.85,10,True,35.35
1978,178,2024-08-29,Beauty,Gift Card,343.69,8,False,0.0
1979,887,2024-08-12,Beauty,Credit Card,476.97,1,False,0.0
1980,335,2024-11-27,Electronics,Debit Card,388.08,3,False,0.0
1981,354,2024-07-08,Clothing,Gift Card,117.87,2,False,0.0
1982,628,2024-09-15,Beauty,Credit Card,382.91,7,False,0.0
1983,494,2024-09-23,Sports,PayPal,257.1,3,False,0.0
1984,451,2024-09-01,Beauty,Debit Card,466.83,8,False,0.0
1985,260,2024-10-11,Home & Garden,Credit Card,460.38,8,False,0.0
1986,159,2024-08-20,Sports,Credit Card,56.52,5,False,0.0
1987,192,2024-08-11,Electronics,Debit Card,281.47,10,False,0.0
1988,481,2024-08-01,Sports,Credit Card,326.76,2,False,0.0
1989,959,2024-11-18,Books,Debit Card,338.12,7,True,37.22
1990,925,2024-12-04,Sports,Gift Card,22.13,5,True,2.39
1991,361,2024-11-22,Sports,Credit Card,418.8,1,True,10.52
1992,5,2024-07-06,Clothing,Gift Card,389.57,10,False,0.0
1993,362,2024-06-26,Home & Garden,Debit Card,185.49,9,False,0.0
1994,165,2024-09-19,Sports,Debit Card,256.31,3,False,0.0
1995,265,2024-10-20,Books,Gift Card,113.49,6,True,21.92
1996,317,2024-11-13,Sports,Credit Card,169.7,5,True,43.48
1997,317,2024-07-04,Home & Garden,Gift Card,369.47,5,False,0.0
1998,751,2024-08-16,Books,Credit Card,232.86,4,True,22.59
1999,500,2024-11-20,Home & Garden,Debit Card,433.01,4,False,0.0
2000,737,2024-07-03,Books,PayPal,243.84,9,True,31.52
2001,14,2024-09-21,Beauty,Debit Card,332.41,2,True,43.37
2002,724,2024-11-12,Home & Garden,Credit Card,10.24,9,False,0.0
2003,330,2024-11-30,Books,Gift Card,294.42,4,False,0.0
2004,591,2024-11-20,Sports,PayPal,416.54,4,True,37.75
2005,759,2024-08-10,Home & Garden,Gift Card,166.54,10,False,0.0
2006,278,2024-08-29,Home & Garden,PayPal,275.51,9,False,0.0
2007,579,2024-11-21,Clothing,Gift Card,336.15,8,True,20.53
2008,797,2024-07-18,Sports,PayPal,208.76,9,True,24.28
2009,593,2024-07-23,Electronics,Debit Card,272.92,9,False,0.0
2010,571,2024-09-30,Beauty,PayPal,38.02,4,True,9.69
2011,125,2024-10-09,Electronics,PayPal,329.97,1,True,17.23
2012,385,2024-11-10,Sports,Gift Card,120.8,4,True,26.11
2013,781,2024-07-22,Books,Credit Card,331.4,8,False,0.0
2014,122,2024-09-04,Clothing,PayPal,235.67,7,False,0.0
2015,349,2024-11-10,Beauty,Debit Card,444.91,5,True,45.34
2016,520,2024-11-17,Electronics,Gift Card,65.92,9,True,0.87
2017,362,2024-11-25,Sports,Credit Card,442.01,6,False,0.0
2018,260,2024-08-15,Beauty,Debit Card,228.54,4,False,0.0
2019,761,2024-08-14,Beauty,PayPal,278.28,1,False,0.0
2020,684,2024-07-21,Clothing,Credit Card,275.05,7,False,0.0
2021,817,2024-10-09,Sports,Gift Card,378.02,9,False,0.0
2022,373,2024-07-16,Books,Credit Card,123.56,10,True,23.82
2023,985,2024-08-04,Clothing,Credit Card,356.79,6,False,0.0
2024,807,2024-11-13,Books,PayPal,472.15,7,True,7.24
2025,245,2024-11-20,Beauty,Gift Card,128.63,8,True,39.55
2026,212,2024-10-03,Sports,Gift Card,467.2,9,True,14.11
2027,802,2024-12-12,Beauty,Credit Card,453.88,2,True,5.73
2028,785,2024-10-17,Home & Garden,PayPal,33.72,9,False,0.0
2029,903,2024-10-09,Books,Credit Card,423.55,10,True,5.52
2030,400,2024-11-10,Sports,PayPal,405.32,8,True,0.95
2031,350,2024-10-22,Sports,Credit Card,226.18,5,True,28.38
2032,853,2024-11-29,Books,Credit Card,352.75,3,False,0.0
2033,650,2024-09-10,Clothing,PayPal,144.26,4,False,0.0
2034,981,2024-11-14,Books,Gift Card,383.64,10,True,17.91
2035,286,2024-06-19,Beauty,Debit Card,131.56,5,False,0.0
2036,66,2024-11-12,Electronics,PayPal,113.14,8,False,0.0
2037,72,2024-07-14,Sports,Debit Card,52.98,8,True,33.97
2038,465,2024-08-21,Electronics,Gift Card,459.82,4,True,42.57
2039,773,2024-09-09,Electronics,Gift Card,321.31,3,False,0.0
2040,968,2024-07-20,Beauty,Gift Card,131.69,6,True,6.55
2041,368,2024-07-01,Clothing,PayPal,378.18,4,False,0.0
2042,205,2024-07-01,Beauty,Debit Card,298.29,7,True,43.66
2043,364,2024-08-31,Clothing,Debit Card,215.05,4,True,1.03
2044,517,2024-07-24,Beauty,Debit Card,241.77,8,True,41.76
2045,618,2024-07-07,Beauty,Gift Card,133.34,6,False,0.0
