event_id,customer_id,event_type,event_date,value
715,645,page_view,2024-11-14,0.0
716,485,purchase,2024-12-05,154.77
717,619,email_click,2024-12-04,44.62
718,874,email_click,2024-10-31,155.17
719,203,add_to_cart,2024-09-16,69.89
720,882,add_to_cart,2024-10-01,166.29
721,223,add_to_cart,2024-10-15,131.78
722,918,add_to_cart,2024-11-03,149.62
723,185,email_click,2024-09-14,54.78
724,705,page_view,2024-12-07,24.17
725,934,purchase,2024-09-27,153.89
726,269,add_to_cart,2024-10-19,0.0
727,78,email_open,2024-10-21,0.0
728,166,add_to_cart,2024-11-16,111.76
729,466,add_to_cart,2024-10-31,131.1
730,466,email_click,2024-10-28,0.0
731,197,email_open,2024-11-18,139.54
732,551,email_click,2024-11-22,129.4
733,705,purchase,2024-11-07,122.65
734,342,email_click,2024-10-21,0.0
735,352,purchase,2024-10-30,191.61
736,82,add_to_cart,2024-10-03,0.0
737,313,page_view,2024-10-02,0.0
738,128,add_to_cart,2024-11-05,0.0
739,774,email_click,2024-09-29,22.1
740,710,email_open,2024-09-16,66.78
741,857,email_click,2024-11-30,142.88
742,873,purchase,2024-11-16,0.0
743,966,email_click,2024-11-26,0.0
744,630,email_click,2024-11-16,11.84
745,893,email_click,2024-11-06,0.0
746,863,add_to_cart,2024-10-11,78.3
747,653,purchase,2024-10-22,0.0
748,808,email_click,2024-09-14,0.0
749,14,page_view,2024-12-11,0.0
750,464,email_open,2024-09-23,158.03
751,266,purchase,2024-11-16,0.0
752,800,add_to_cart,2024-10-18,0.0
753,139,page_view,2024-11-24,0.0
754,460,email_open,2024-10-31,0.0
755,977,purchase,2024-11-12,0.0
756,822,email_open,2024-09-21,0.0
757,743,email_click,2024-10-14,0.0
758,995,email_click,2024-12-12,21.94
759,12,email_click,2024-11-13,0.0
760,113,email_click,2024-11-28,70.11
761,600,add_to_cart,2024-12-08,57.97
762,374,add_to_cart,2024-11-03,0.0
763,197,email_open,2024-10-13,58.82
764,635,email_open,2024-09-22,107.74
765,575,purchase,2024-11-20,0.0
766,34,email_click,2024-12-06,0.0
767,384,email_open,2024-09-18,0.0
768,726,purchase,2024-11-21,0.0
769,918,email_click,2024-09-17,125.14
770,867,purchase,2024-10-21,140.59
771,248,page_view,2024-11-26,24.14
772,22,email_open,2024-10-14,118.85
773,771,email_click,2024-10-11,190.91
774,654,page_view,2024-11-26,55.38
775,298,email_click,2024-11-30,0.0
776,412,purchase,2024-11-03,15.31
777,361,add_to_cart,2024-12-03,0.0
778,786,purchase,2024-09-27,0.0
779,408,page_view,2024-11-15,0.0
780,69,page_view,2024-11-14,0.0
781,971,page_view,2024-11-08,0.0
782,858,email_open,2024-12-07,0.0
783,598,email_open,2024-10-26,0.0
784,202,email_click,2024-09-30,124.37
785,432,email_click,2024-12-02,71.75
786,797,page_view,2024-12-08,0.0
787,280,email_click,2024-10-01,0.0
788,311,email_click,2024-11-29,0.0
789,448,page_view,2024-10-01,81.3
790,214,purchase,2024-09-16,0.0
791,525,add_to_cart,2024-11-04,0.0
792,363,purchase,2024-10-18,192.31
793,421,email_click,2024-10-23,194.18
794,575,page_view,2024-12-07,11.59
795,829,email_click,2024-10-07,0.0
796,417,add_to_cart,2024-12-11,68.12
797,936,add_to_cart,2024-10-16,0.0
798,762,email_click,2024-10-05,60.84
799,469,email_click,2024-09-23,13.25
800,656,purchase,2024-12-08,52.88
801,567,purchase,2024-09-28,127.95
802,613,add_to_cart,2024-12-01,20.33
803,294,email_click,2024-09-15,0.0
804,185,purchase,2024-10-12,0.0
805,345,add_to_cart,2024-10-28,30.12
806,214,purchase,2024-10-08,0.0
807,460,email_open,2024-11-20,97.03
808,123,page_view,2024-10-08,19.31
809,451,page_view,2024-10-22,0.0
810,204,email_open,2024-10-08,55.37
811,180,page_view,2024-12-03,0.0
812,698,purchase,2024-11-06,182.11
813,925,email_click,2024-11-15,0.0
814,4,email_click,2024-11-06,21.87
815,859,add_to_cart,2024-10-13,0.0
816,335,email_open,2024-10-20,155.89
817,967,page_view,2024-11-17,125.01
818,738,page_view,2024-12-06,43.18
819,161,add_to_cart,2024-12-10,0.0
820,239,email_open,2024-09-16,186.48
821,956,page_view,2024-09-20,0.0
822,609,add_to_cart,2024-11-10,0.0
823,360,page_view,2024-11-24,0.0
824,196,page_view,2024-12-05,10.21
825,627,add_to_cart,2024-11-10,151.36
826,395,page_view,2024-12-09,168.48
827,370,add_to_cart,2024-11-05,168.13
828,812,page_view,2024-10-27,0.0
829,782,email_click,2024-09-17,0.0
830,832,purchase,2024-11-10,63.83
831,2,add_to_cart,2024-11-25,155.02
832,23,purchase,2024-11-13,91.97
833,723,add_to_cart,2024-11-22,83.95
834,425,add_to_cart,2024-10-28,44.01
835,983,email_open,2024-09-13,0.0
836,351,page_view,2024-11-16,61.94
837,108,email_click,2024-09-16,0.0
838,397,add_to_cart,2024-09-30,130.67
839,792,purchase,2024-09-25,0.0
840,47,email_click,2024-10-25,75.56
841,183,page_view,2024-10-31,0.0
842,73,add_to_cart,2024-10-18,0.0
843,705,email_click,2024-11-14,184.81
844,322,email_click,2024-09-25,0.0
845,350,page_view,2024-11-09,11.33
846,706,email_click,2024-12-08,15.01
847,421,email_open,2024-09-27,46.2
848,758,purchase,2024-11-01,148.41
849,817,email_click,2024-10-30,0.0
850,226,email_click,2024-10-08,0.0
851,256,email_click,2024-09-24,0.0
852,663,page_view,2024-11-24,0.0
853,747,page_view,2024-11-06,0.0
854,409,add_to_cart,2024-09-20,0.0
855,350,add_to_cart,2024-10-20,0.0
856,269,page_view,2024-09-27,125.97
857,381,purchase,2024-09-30,165.63
858,576,add_to_cart,2024-10-06,0.0
859,869,add_to_cart,2024-11-22,0.0
860,716,purchase,2024-10-10,0.0
861,486,purchase,2024-09-16,180.62
862,143,email_click,2024-09-20,74.18
863,609,purchase,2024-09-29,198.45
864,467,email_open,2024-10-09,0.0
865,19,email_click,2024-10-22,20.69
866,161,page_view,2024-10-04,0.0
867,590,email_open,2024-11-17,0.0
868,750,purchase,2024-10-28,154.1
869,94,email_click,2024-11-25,0.0
870,681,page_view,2024-11-22,0.0
871,329,page_view,2024-11-02,105.72
872,53,page_view,2024-10-13,0.0
873,991,email_click,2024-12-05,120.59
874,191,email_open,2024-09-27,0.0
875,24,add_to_cart,2024-09-23,25.5
876,692,purchase,2024-10-27,0.0
877,660,add_to_cart,2024-10-22,11.1
878,818,email_open,2024-10-06,31.27
879,484,add_to_cart,2024-11-16,162.9
880,269,page_view,2024-11-10,8.35
881,393,page_view,2024-12-08,175.73
882,990,email_click,2024-10-26,0.0
883,743,page_view,2024-11-10,0.0
884,310,page_view,2024-10-19,0.0
885,501,add_to_cart,2024-10-21,0.0
886,727,email_open,2024-10-16,0.0
887,153,email_click,2024-11-12,0.0
888,218,email_click,2024-09-27,0.0
889,477,email_click,2024-10-26,0.0
890,103,add_to_cart,2024-11-10,0.0
891,600,purchase,2024-10-09,0.0
892,769,page_view,2024-11-13,51.59
893,783,page_view,2024-10-08,0.0
894,360,add_to_cart,2024-10-17,0.0
895,110,add_to_cart,2024-10-18,122.59
896,745,page_view,2024-09-24,22.08
897,148,email_click,2024-11-04,0.0
898,494,purchase,2024-11-14,115.75
899,564,email_click,2024-11-05,0.0
900,555,purchase,2024-11-07,0.0
901,536,email_click,2024-10-14,0.0
902,667,email_click,2024-11-24,0.0
903,216,add_to_cart,2024-11-29,0.0
904,442,page_view,2024-11-03,60.36
905,228,email_click,2024-11-13,11.43
906,364,add_to_cart,2024-09-27,118.41
907,717,add_to_cart,2024-11-21,22.07
908,156,email_click,2024-12-10,0.0
909,166,purchase,2024-10-29,0.0
910,939,email_open,2024-11-25,0.0
911,716,email_click,2024-11-10,0.0
912,700,email_click,2024-11-27,0.0
913,339,page_view,2024-09-28,0.0
914,907,email_click,2024-09-26,139.43
915,78,purchase,2024-12-08,0.0
916,586,email_click,2024-11-01,22.25
917,880,email_click,2024-11-09,33.94
918,918,purchase,2024-12-10,0.0
919,183,purchase,2024-12-08,0.0
920,423,page_view,2024-10-14,127.04
921,894,purchase,2024-09-14,141.58
922,650,purchase,2024-11-07,0.0
923,381,page_view,2024-11-30,0.0
924,69,page_view,2024-12-05,0.0
925,67,purchase,2024-10-28,0.0
926,190,page_view,2024-09-20,0.0
927,868,add_to_cart,2024-10-07,16.46
928,682,email_click,2024-09-28,20.76
929,635,email_open,2024-12-02,0.0
930,340,purchase,2024-10-26,0.0
931,536,add_to_cart,2024-11-18,85.1
932,668,email_open,2024-09-15,129.67
933,229,page_view,2024-11-13,0.0
934,264,email_open,2024-12-08,0.0
935,756,purchase,2024-12-08,0.0
936,225,purchase,2024-10-09,0.0
937,923,email_open,2024-11-04,191.96
938,754,email_click,2024-11-04,45.61
939,777,email_click,2024-11-29,0.0
940,833,add_to_cart,2024-12-08,0.0
941,209,email_click,2024-10-26,0.0
942,593,email_open,2024-11-26,0.0
943,299,email_click,2024-12-02,0.0
944,7,email_click,2024-11-23,150.08
945,531,email_open,2024-11-22,0.0
946,763,email_click,2024-10-12,0.0
947,820,add_to_cart,2024-10-05,0.0
948,46,page_view,2024-11-07,0.0
949,783,page_view,2024-10-17,59.43
950,140,email_click,2024-11-23,0.0
951,695,email_open,2024-10-05,117.36
952,452,page_view,2024-10-08,54.88
953,653,page_view,2024-09-21,0.0
954,440,purchase,2024-10-13,0.0
955,206,email_open,2024-10-31,0.0
956,786,email_open,2024-09-21,33.5
957,924,purchase,2024-11-25,0.0
958,243,email_click,2024-09-28,95.26
959,273,email_open,2024-11-18,0.0
960,500,purchase,2024-10-17,0.0
961,595,email_click,2024-11-23,0.0
962,160,email_open,2024-10-21,0.0
963,865,page_view,2024-11-29,111.28
964,457,purchase,2024-09-14,0.0
965,321,email_click,2024-10-30,173.25
966,659,email_open,2024-10-22,0.0
967,59,purchase,2024-11-24,0.0
968,5,purchase,2024-11-03,133.44
969,950,email_open,2024-09-21,174.42
970,605,page_view,2024-10-07,0.0
971,128,email_open,2024-10-12,45.9
972,905,add_to_cart,2024-10-02,0.0
973,57,email_click,2024-11-14,0.0
974,608,purchase,2024-09-24,149.02
975,403,email_click,2024-11-07,0.0
976,65,page_view,2024-11-03,0.0
977,388,page_view,2024-09-21,0.0
978,655,email_click,2024-12-09,99.27
979,365,page_view,2024-11-16,0.0
980,896,email_click,2024-11-09,95.8
981,197,email_click,2024-12-02,141.52
982,302,email_open,2024-10-28,23.1
983,99,page_view,2024-11-06,0.85
984,677,email_open,2024-10-02,0.0
985,869,email_open,2024-11-15,0.0
986,996,purchase,2024-10-13,0.0
987,386,email_click,2024-10-25,0.0
988,760,page_view,2024-10-30,28.53
989,817,add_to_cart,2024-11-07,115.27
990,471,email_click,2024-11-16,113.79
991,943,add_to_cart,2024-10-02,2.13
992,92,add_to_cart,2024-12-10,0.0
993,543,add_to_cart,2024-09-26,52.65
994,125,email_open,2024-11-12,0.0
995,93,purchase,2024-11-18,0.0
996,784,page_view,2024-11-28,0.0
997,696,page_view,2024-10-05,148.03
998,671,page_view,2024-11-28,0.0
999,621,email_click,2024-11-19,0.0
1000,570,page_view,2024-11-30,0.0
1001,198,email_click,2024-12-05,0.0
1002,434,email_click,2024-10-05,102.26
1003,52,page_view,2024-11-23,0.0
1004,348,email_click,2024-10-11,0.0
1005,190,email_click,2024-12-08,79.27
1006,267,email_open,2024-10-04,0.0
1007,272,purchase,2024-10-31,0.0
1008,606,email_open,2024-12-12,12.64
1009,465,page_view,2024-10-24,0.0
1010,20,email_open,2024-11-03,128.1
1011,940,purchase,2024-11-30,0.0
1012,80,page_view,2024-12-07,0.0
1013,245,email_click,2024-12-12,0.0
1014,390,add_to_cart,2024-10-01,0.0
1015,857,email_click,2024-12-05,0.0
1016,521,email_click,2024-09-20,0.0
1017,252,add_to_cart,2024-11-29,104.0
1018,182,email_click,2024-09-19,0.0
1019,50,add_to_cart,2024-11-30,65.39
1020,846,email_open,2024-10-11,0.0
1021,19,email_open,2024-12-03,0.0
1022,69,add_to_cart,2024-09-26,21.56
1023,854,email_open,2024-11-29,0.0
1024,957,email_click,2024-09-28,0.0
1025,192,email_open,2024-09-27,0.0
1026,803,email_click,2024-11-25,74.59
1027,39,email_open,2024-12-04,172.26
1028,618,add_to_cart,2024-11-04,46.3
1029,496,email_open,2024-10-20,0.0
1030,166,email_click,2024-10-16,0.0
1031,500,email_click,2024-09-15,0.0
1032,815,email_open,2024-11-08,14.9
1033,794,purchase,2024-10-14,0.0
1034,88,email_click,2024-11-06,0.0
1035,195,email_click,2024-12-02,0.0
1036,743,email_open,2024-09-13,172.8
1037,215,email_open,2024-10-02,0.0
1038,920,email_click,2024-09-20,0.0
1039,817,page_view,2024-12-08,20.43
1040,220,email_open,2024-11-20,154.85
1041,375,add_to_cart,2024-12-08,0.0
1042,85,email_open,2024-10-29,5.15
1043,653,purchase,2024-11-22,81.75
1044,672,email_click,2024-10-02,0.0
1045,129,email_click,2024-09-30,0.0
1046,898,purchase,2024-11-13,168.08
1047,335,email_open,2024-11-08,0.0
1048,555,add_to_cart,2024-11-27,0.0
1049,354,email_click,2024-11-07,0.0
1050,923,email_click,2024-10-01,0.0
1051,714,page_view,2024-11-30,0.0
1052,17,email_click,2024-10-04,21.33
1053,248,email_click,2024-09-24,0.0
1054,881,page_view,2024-11-24,0.0
1055,733,page_view,2024-10-19,0.0
1056,195,email_click,2024-10-07,37.65
1057,718,purchase,2024-11-28,0.0
1058,193,purchase,2024-11-08,0.0
1059,357,page_view,2024-11-27,0.0
1060,620,email_open,2024-09-22,0.0
1061,43,page_view,2024-09-23,0.0
1062,4,page_view,2024-10-07,0.0
1063,543,email_open,2024-11-18,17.07
1064,479,email_click,2024-12-06,75.99
1065,683,page_view,2024-11-07,0.0
1066,616,add_to_cart,2024-12-07,59.98
1067,178,email_open,2024-11-13,0.0
1068,663,add_to_cart,2024-10-20,82.28
1069,852,email_click,2024-11-17,0.0
1070,11,email_open,2024-10-24,134.49
1071,516,page_view,2024-09-14,0.0
1072,203,email_open,2024-09-16,100.36
1073,948,page_view,2024-10-15,181.16
1074,957,email_open,2024-11-17,0.0
1075,636,email_open,2024-11-14,0.0
1076,129,purchase,2024-11-19,0.0
1077,129,email_click,2024-10-08,14.42
1078,956,email_open,2024-11-12,0.0
1079,724,email_open,2024-11-10,0.0
1080,167,email_open,2024-10-06,0.0
1081,659,purchase,2024-10-01,66.55
1082,303,add_to_cart,2024-11-06,92.92
1083,494,page_view,2024-09-16,0.0
1084,945,email_open,2024-11-18,0.0
1085,295,email_click,2024-10-13,0.0
1086,64,page_view,2024-10-12,0.0
1087,681,add_to_cart,2024-10-04,0.0
1088,989,email_open,2024-09-13,74.5
1089,464,purchase,2024-10-30,0.76
1090,744,email_open,2024-09-30,0.0
1091,441,email_open,2024-09-16,0.0
1092,68,email_open,2024-10-29,0.0
1093,575,add_to_cart,2024-10-27,0.0
1094,397,email_click,2024-09-20,0.0
1095,515,email_click,2024-11-15,0.0
1096,756,email_click,2024-10-07,0.0
1097,144,add_to_cart,2024-11-16,97.65
1098,237,email_open,2024-10-30,0.0
1099,375,purchase,2024-09-25,0.0
1100,569,page_view,2024-12-09,0.0
1101,486,email_open,2024-10-09,0.0
1102,879,add_to_cart,2024-11-28,41.66
1103,645,add_to_cart,2024-09-21,0.0
1104,262,email_click,2024-12-07,0.0
1105,588,email_open,2024-10-06,6.89
1106,9,purchase,2024-10-23,125.07
1107,780,page_view,2024-10-17,0.0
1108,489,email_open,2024-10-12,161.14
1109,310,email_open,2024-11-14,21.87
1110,541,email_open,2024-10-14,21.37
1111,180,add_to_cart,2024-11-08,0.0
1112,519,email_click,2024-11-13,181.4
1113,612,purchase,2024-10-13,169.63
1114,191,email_open,2024-11-12,0.0
1115,187,page_view,2024-12-11,153.26
1116,299,email_open,2024-10-05,176.4
1117,708,page_view,2024-10-28,139.06
1118,430,add_to_cart,2024-11-04,0.0
1119,174,purchase,2024-09-24,23.99
1120,910,add_to_cart,2024-10-01,0.0
1121,859,purchase,2024-11-02,165.09
1122,985,email_open,2024-11-19,28.83
1123,885,page_view,2024-09-23,0.0
1124,855,page_view,2024-09-21,0.0
1125,357,add_to_cart,2024-09-21,193.29
1126,250,page_view,2024-12-01,18.45
1127,982,page_view,2024-11-28,136.41
1128,923,page_view,2024-12-07,0.0
1129,160,purchase,2024-11-21,75.83
1130,530,purchase,2024-11-26,0.0
1131,509,email_click,2024-12-05,151.92
1132,702,page_view,2024-12-08,78.83
1133,444,email_click,2024-10-18,150.38
1134,951,add_to_cart,2024-10-25,32.55
1135,380,add_to_cart,2024-10-18,0.0
1136,371,page_view,2024-11-04,0.0
1137,763,purchase,2024-10-06,116.26
1138,349,purchase,2024-11-02,0.0
1139,157,email_click,2024-09-13,0.0
1140,794,add_to_cart,2024-11-27,0.0
1141,844,page_view,2024-11-04,0.0
1142,991,email_click,2024-11-07,0.0
1143,26,email_click,2024-10-21,0.0
1144,14,email_open,2024-11-14,84.41
1145,959,email_click,2024-11-23,9.18
1146,703,purchase,2024-11-24,0.0
1147,851,purchase,2024-12-03,0.0
1148,768,page_view,2024-11-03,0.0
1149,701,purchase,2024-10-13,0.0
1150,54,purchase,2024-12-09,0.0
1151,443,page_view,2024-11-11,191.33
1152,925,email_click,2024-11-05,99.26
1153,395,add_to_cart,2024-12-07,132.11
1154,950,purchase,2024-10-15,0.0
1155,758,email_open,2024-11-05,0.0
1156,937,email_open,2024-09-16,83.41
1157,284,page_view,2024-12-05,74.95
1158,89,add_to_cart,2024-10-19,0.0
1159,791,add_to_cart,2024-11-22,97.73
1160,967,add_to_cart,2024-11-29,73.32
1161,182,add_to_cart,2024-09-25,85.58
1162,163,email_click,2024-09-17,59.85
1163,684,email_click,2024-11-03,140.5
1164,150,email_open,2024-10-29,110.29
1165,374,purchase,2024-09-30,26.79
1166,640,email_click,2024-10-20,0.0
1167,697,email_click,2024-11-29,84.15
1168,761,page_view,2024-11-04,0.0
1169,726,purchase,2024-12-08,0.0
1170,580,page_view,2024-10-18,160.96
1171,32,page_view,2024-12-06,97.11
1172,262,purchase,2024-09-17,38.41
1173,153,email_open,2024-10-09,0.0
1174,385,purchase,2024-12-11,0.0
1175,215,email_click,2024-11-02,0.0
1176,464,purchase,2024-11-18,179.98
1177,189,email_click,2024-11-19,0.0
1178,605,purchase,2024-10-10,110.93
1179,944,email_open,2024-11-18,195.08
1180,547,purchase,2024-10-05,115.15
1181,623,page_view,2024-12-08,0.0
1182,175,email_click,2024-12-12,160.65
1183,424,add_to_cart,2024-12-10,90.15
1184,554,page_view,2024-11-17,154.44
1185,826,add_to_cart,2024-10-23,2.19
1186,270,add_to_cart,2024-11-08,138.0
1187,872,page_view,2024-11-17,100.09
1188,471,page_view,2024-11-09,21.86
1189,205,email_click,2024-11-22,192.21
1190,101,email_click,2024-12-07,0.0
1191,812,add_to_cart,2024-11-17,0.0
1192,180,email_click,2024-10-01,0.0
1193,902,page_view,2024-10-28,0.0
1194,512,add_to_cart,2024-11-21,0.0
1195,290,page_view,2024-12-07,27.63
1196,996,email_open,2024-12-03,0.0
1197,557,email_open,2024-10-24,152.79
1198,784,purchase,2024-12-07,0.0
1199,144,add_to_cart,2024-10-20,18.4
1200,671,add_to_cart,2024-10-23,0.0
1201,972,page_view,2024-11-19,0.0
1202,3,purchase,2024-10-04,0.0
1203,115,purchase,2024-11-07,72.23
1204,547,email_click,2024-11-12,0.0
1205,752,email_open,2024-10-26,112.31
1206,638,email_click,2024-10-16,79.33
1207,944,purchase,2024-12-06,107.01
1208,830,email_open,2024-11-22,151.61
1209,705,purchase,2024-11-01,131.63
1210,291,add_to_cart,2024-12-05,0.0
1211,302,page_view,2024-09-26,70.18
1212,650,email_click,2024-10-02,77.65
1213,500,add_to_cart,2024-11-14,0.0
1214,781,page_view,2024-11-09,0.0
1215,699,email_click,2024-10-08,178.17
1216,66,email_open,2024-11-30,0.0
1217,942,purchase,2024-10-14,0.0
1218,437,email_open,2024-11-03,0.0
1219,955,page_view,2024-11-02,185.06
1220,821,purchase,2024-11-25,23.66
1221,938,purchase,2024-10-21,0.0
1222,790,purchase,2024-12-10,0.0
1223,303,purchase,2024-11-04,0.0
1224,835,purchase,2024-10-17,24.66
1225,324,page_view,2024-12-04,0.0
1226,141,email_open,2024-09-14,139.68
1227,487,purchase,2024-11-26,0.0
1228,653,email_click,2024-10-03,188.3
1229,912,add_to_cart,2024-12-04,0.0
1230,739,email_open,2024-11-20,0.0
1231,521,page_view,2024-10-01,0.0
1232,167,page_view,2024-11-26,178.02
1233,417,add_to_cart,2024-10-20,66.35
1234,175,page_view,2024-09-15,87.06
1235,852,page_view,2024-09-19,0.0
1236,939,email_click,2024-12-06,93.04
1237,749,purchase,2024-11-08,0.0
1238,438,email_open,2024-12-11,180.74
1239,197,page_view,2024-11-07,0.0
1240,846,email_open,2024-10-26,39.58
1241,819,page_view,2024-12-03,167.79
1242,916,email_open,2024-10-15,132.61
1243,533,add_to_cart,2024-09-20,1.78
1244,789,add_to_cart,2024-10-08,0.0
1245,816,email_click,2024-11-06,75.72
1246,652,email_open,2024-11-22,0.0
1247,449,page_view,2024-11-12,0.0
1248,64,email_open,2024-11-25,63.46
1249,160,email_click,2024-12-11,52.78
1250,949,email_open,2024-12-11,0.0
